doc_id,doc_type,source,token_count
sample_1303,sample,我在南京 师妹师姐都是黑龙江的 我辽宁的 我们总一起去吃东北酸菜，离开东北还是东三省认最亲近。,6
sample_1304,sample,现在都很少遇到少数民族的人了，挺好奇的。那你会说满语吗？要说到什么满洲国，清朝，那我只能说，我对绝大部分封建王朝都没好感，不光清朝，一个个朝代基本都是变着法的玩老百姓。😲只是清朝不巧，赶上了工业革命，,9
sample_1305,sample,我江西同事私下都说绝不找本地的，除非没得选,4
sample_1306,sample,我是真有些怕了，最近网传好几个隐瞒婚检婚后不几天就查出艾滋的。。。不管男女，你说这得多笋？！怎么忍心下得去手把爱你喜欢你的人亲手拉进地狱，这些“人”应该被凌迟🙂,10
sample_1307,sample,这个是杀猪盘，男的都是请来的托，装大款，骗女的交钱参加相亲,1
sample_1308,sample,刚果首都的艾滋病人占到50%,1
sample_1309,sample,有时间去骂那帮说好帅好帅的，别在我评论区下面发疯,3
sample_1311,sample,我觉得说的真好，上环不就完事了,2
sample_1312,sample,看了好几个，这是唯一一个比较中肯的，都什么年代了，人只要能承受后果，自己做选择，想找谁找谁,7
sample_1314,sample,事实就是艾滋烂大街,3
sample_1315,sample,“网络东北人”不也是把重男轻女的包袱甩给河北人😂,2
sample_1316,sample,不想看见一个小黑皮说他是炎黑子孙，想起来就觉得恶心，就这么简单。,7
sample_1317,sample,杨笠也是男的？🤣,1
sample_1318,sample,“外面要只四条腿走路的猪可能难找，两条腿的女人满街都是”竟然无法反驳。🤣绝大多数猪都在圈里真不会放出来到处跑。,9
sample_1319,sample,幕刃欠凌迟,1
sample_1320,sample,会被歧视的，如果你在一个集体里明目张胆表明你非常反感同性恋，你说不定会被骂,7
sample_1321,sample,我不知道这种对同性平权的追求对于价值观尚未成形的孩子是否有影响，是否会学习模仿这种行为。如果有，那么我是绝对不会支持的，因为它对庞大的异性恋群体产生了影响。同性恋本来就是一种复杂的现象，并且会带来潜移,50
sample_1322,sample,他们有立体防御机制，这样的也会被说成txl捏,1
sample_1323,sample,男性大多都有自知之明，根本不符合“普信”。然而女性月入3000嫌弃男性月入5000很普遍，算不算普信呢？,8
sample_1324,sample,你把埃及科普特人放到哪去了？,1
sample_1325,sample,浙江人不分苏南苏北的。这个答主挺奇葩的。,4
sample_1326,sample,xswl，怎么你家人均资产上亿？仇富？你也配？,1
sample_1327,sample,我支持男同胞,1
sample_1328,sample,女拳挑拨夫妻关系，婆媳关系，甚至挑拨女儿与父母的关系，以拆散家庭为目的，纯属一群变态,9
sample_1329,sample,你这老僵尸要被举报了，男男违法献血,2
sample_1330,sample,伪军比鬼子多。,1
sample_1331,sample,跑国外去了不就很好嘛，要是去非洲服务默那更是物尽其用，怕就怕吴母沟出去整个容改个名，然后再回来祸害国男,9
sample_1332,sample,这就是你的五大之一的理论和行为吗？这是不是烂货，你评价一下呢？嗯,5
sample_1333,sample,这能挑起男女矛盾吗？不能啊，所以为什么女拳要冲它？,5
sample_1334,sample,男的谁相信那个啊,1
sample_1335,sample,这些地域黑的通稿基本都是复旦新闻系徒子徒孙出来的🤣,3
sample_1336,sample,别说你们男的了，我一个女的都觉得恶心，非常恶心，我小时候看印度还是泰国电影大概情节有个女的身上溜过一天蟒蛇不久怀孕了小时候不懂长大记起来了懂了，那个蛇还是个啥神灵化身来着，小时候觉得可怕（谁睡觉身上溜,17
sample_1337,sample,说同性恋是被自然选择后淘汰掉的，你在这儿胡扯什么呢，我都怀疑你高中没毕业。那我问你，既然你说是自然选择后淘汰，那为什么现在还有，不是不适合物种进化吗？还有人类原来对男女都有欲望，你有考证吗，或是哪个人,30
sample_1338,sample,社会戾气太重，带节奏厉害,3
sample_1339,sample,你们还是中国人吗？别想跟日本站在一起，要抗日就要反同，我国人不接受日本任何立场,8
sample_1340,sample,如此双标的话不是÷生真说不出口,2
sample_1342,sample,防疫需要，体谅一下，谢谢,3
sample_1343,sample,古今中外，各行各业都是男的霸占，99.99999%的伟大发明都是男的创造。无论什么，都是男人顶尖，甚至后面关于女性的行业，理论知识。连卫生巾都是男的发明的。有人说了是因为以前女性没有接受教育的权利。那,19
sample_1344,sample,对白人黑人都不喜欢，没有例外😄,4
sample_1345,sample,有毛病啊？反同就反同，别搞人身攻击好吗？,3
sample_1346,sample,有吗⁉咋感觉没看见几个夸黑人的媒体呀（礼貌询问）,6
sample_1347,sample,而且数据显示女性外嫁的对象绝大部分全是发达国家，而男性外娶的对象才是以发展中国家为主，乎男颠倒黑白真的有一手,10
sample_1348,sample,河南有2300万人常年在省外漂泊，某些地方的人会认为这是一种“人口扩张、文化侵略”。你没见过真正的“排斥”，那是非常可怕的，搜一下“印尼事件图片”就知道了。印尼事件中，受害的都是广东同胞、福建同胞。另,29
sample_1350,sample,感觉你说的是北京啊😅,2
sample_1351,sample,张华考上了北京大学，李萍进了中等技术学校，猩猩被引进了国内高端大学，他们都有光明的未来[拥抱]🐶,5
sample_1353,sample,小的时候家旁边树林，有一次碰到一个猎人，他拿着枪打下了一只鸟，然后送给了我，记忆特别深刻,5
sample_1354,sample,不是性病，是HIV病毒，俗称艾滋病。,3
sample_1355,sample,回族不算被黑的吧？毕竟除了关外，回族在哪儿都挺强势的，唐山条约我还记得呢,5
sample_1356,sample,你说的对，我们不是虚伪的白左，不喜欢黑人就是不喜欢黑人,4
sample_1357,sample,行了行了，知道你反串，水够了就得了,2
sample_1358,sample,这个贴吧据我所知它已经p了3个人的图了。我倒要看看他还要再p哪些人的图,4
sample_1359,sample,所以要做到一视同仁，我觉得不可能，但我们还是应该向这方面前进，我觉得应当做到平衡，而不是平等,8
sample_1360,sample,和杨笠宣扬的正好相反，大部分男性尤其是底层男性非常自卑，这也是舔?的成因。自信的男人只会靠自己的魅力吸引女性，而不会当舔狗,17
sample_1361,sample,😅我就知道会扯上安徽,2
sample_1362,sample,普信女真恐怖。兄弟们去网曝她。,3
sample_1363,sample,不是啊，女性愿意生就生，没有人有资格逼着她们生，如果喜欢孩子的，就要一个愿意生孩子的女性。这种事没有该不该，国家没有给女性生孩子的义乌。,10
sample_1364,sample,我上次从咸阳机场出来的时候，有一些出租车司机就问去哪，有个人很屌的说我去市政府你能去吗，然后转身就跟身边的两个人说起了河南话，我天津的朋友还说那个河南人好拽啊,10
sample_1365,sample,这么大怨气啊，为啥不找个黑人妹子做女朋友？,5
sample_1366,sample,😅友邦惊诧，全世界再也找不出第二个了,1
sample_1367,sample,下面教大家如何薄纱它们，只需复制以下两段话即可。,3
sample_1368,sample,问你，如果同性恋非要公开宣言，同性才是真爱，异性只为繁殖。他们能接受一句话不说，一点反应没有么？反社会人格？那现在谁是？那你就觉得同性恋占比小就觉得是弱势群体，所以才去帮他们说的对么。,15
sample_1369,sample,我也是很支持同性恋的,2
sample_1370,sample,鉴于直佬由于环境影响变成了取向异常的群体，现私信本宫进行取向治疗还能打八折。,6
sample_1371,sample,鲁尔大学？波鸿那确实不容易看到，人口不到四十万的德国中小城市。,7
sample_1372,sample,一直钕全钕全的，老掉牙了钕全造词骂男性倒是一大堆以后统一用这个如何,4
sample_1373,sample,。。。。不至于不至于，教你一个办法，在知乎浏览关于女性的问题，选择按时间排序，你会发现男性的词汇有多侮辱女性,11
sample_1374,sample,层主是女性反串的吗,2
sample_1375,sample,不是应该的，想生就生，不赞成女人一定要孩子，但也不同意女人给男人生孩子的说法，搞得自己跟代孕一样，难道小孩不是自己的孩子吗，不喊自己妈还是长大不孝顺自己只孝顺父亲,12
sample_1376,sample,这件事大家抨击的是动画片，怎么变成南方北方了？谁在这挑拨离间呢？,6
sample_1377,sample,你想多了，黑人的器大就是吹出来来的，不信可以去看看健美比赛那些黑人，感觉好小。各国大小都是12-14，但是中国人最硬，这也是中国人能在黑人头上种草，并且白皮女和东亚男人离婚率低的原因,8
sample_1378,sample,谢谢夸奖！！（其实我既可爱又帅气哒）,3
sample_1379,sample,至于黑人吧！被举报了n次了没有被封。原因是什么！是zf故意留下来让人看的，官媒不能说，影响国际关系，小道消息不要紧，让人看到，聪明的人会相信从而避免受到伤害，媚黑的人自以为自己道德多么高尚，zf其实非,39
sample_1380,sample,结果女权吧的活了不到五分钟就被删帖了,3
sample_1381,sample,兄弟我们完全可以放心这货必定会是下一个陈怡说不定这货早就被虫类身边几大母虫左右互博说白这些女早已是СПИД携带者而且从她来看再她眼里虫类及其它们后代必定是比它们亲生父母还要亲,12
sample_1382,sample,可是世界女权组织背后谁给拿钱啊，生活中普普通通的我看不到那么夸张的男女对立，网络上却到处都是，各个问题引导你来回答男女问题，这很不对劲啊,12
sample_1383,sample,囧如果不是吃相太难看，谁特么在意这群惹人厌的玩意儿囧,3
sample_1384,sample,无所谓干嘛要匿名。。。。,3
sample_1385,sample,同情吗？怎么同情？路是自己走出来的。只能自己后悔以泪洗面了。,4
sample_1387,sample,其实你会发现，素质最差被黑的最厉害的，往往在南北交界处，苏北，安徽，河南等,8
sample_1388,sample,没见到有那样吃榴莲的人倒是讨厌榴莲的人们会造谣说「但是吃榴莲的会说：你走干嘛？你是不是歧视我？」,7
sample_1389,sample,我前几天评论下被人阴阳怪气东北人没有素质结果一句“东北人，尤其是河南”给笑yue掉了…媒体离谱正常，我对地域黑现在几乎无感了，当傻子看国内有些人，家住南方小城，长着上广深的心，华中以北除了北京都一律按,26
sample_1390,sample,幕刃救世剑???,1
sample_1391,sample,那你认为中国男人找黑女会污染五千年血脉吗？,4
sample_1392,sample,外嫁出去和外娶进来，老传统了，一来某些帮助歪果男友做些违法犯罪的事，,5
sample_1393,sample,真是既敏感又玻璃心,2
sample_1394,sample,好像从几年前，田园女权开始崛起，然后慢慢的，怎么就突然男女对立了。。。以前是真没这个氛围啊。。,9
sample_1396,sample,个人有个想法，“歪女”这个词可能会给某些拳虱留下把柄。“直男”这个词本来是指性取向的，“wan女”这个词本来也是指性取向的，拳虱可以改变“直男”这个词的含义，那我们也可以改变“wan女”这个词的含义，,11
